,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
2477,4064109990647507072,270.742993,-26.064987,-6.4887,-2.2931,0.0012,0.0075,0.5096354330708683,0.22204251968503996,0.2144,0.99665,0.1966,0.345,0.2335,0.337
2483,4064109986349792512,270.743516,-26.063491,-6.9831,-2.5938,0.0017,0.009,0.015235433070867721,-0.07865748031496,0.0953,0.99973,-0.0479,0.1129,0.0802,0.1229
2484,4064109990705458944,270.744499,-26.063411,-8.0945,-2.9085,0.0025,0.0091,-1.096164566929132,-0.3933574803149602,1.0986,0.97682,0.1936,1.0139,0.6258,0.9534
2490,4064109990650616064,270.748064,-26.063484,-9.4044,-2.6549,0.0057,0.009,-2.4060645669291327,-0.13975748031496016,0.8216,0.95593,0.6127,1.5848,0.9029,1.1638
2495,4064107035767939328,270.753504,-26.068454,-7.3516,-2.8229,0.0106,0.004,-0.35326456692913233,-0.3077574803149603,0.8995,0.98862,-0.0991,0.5866,0.3722,0.6013
2499,4064109990705447040,270.75035,-26.065776,-6.6828,-2.548,0.0078,0.0067,0.31553543307086773,-0.032857480314960164,0.0149,0.99973,-0.0669,0.1349,0.0945,0.1516
2503,4064109990647389824,270.75061,-26.063444,-7.7578,-1.83,0.008,0.0091,-0.7594645669291316,0.6851425196850398,-0.1048,0.985,-0.1221,0.5737,0.3625,0.6136
2507,4064109986349790720,270.742165,-26.062141,-7.7275,-2.5036,0.0004,0.0104,-0.729164566929132,0.011542519685039832,0.4221,0.96637,0.2816,0.3169,0.2032,0.29
2509,4064109990647517440,270.744155,-26.062924,-8.3036,-2.5569,0.0022,0.0096,-1.3052645669291314,-0.041757480314960294,0.6471,0.97835,-0.2009,0.9656,0.6458,1.0982
2513,4064109990647600768,270.742694,-26.06027,-7.7323,-2.1557,0.0009,0.0122,-0.7339645669291324,0.35944251968503993,0.1485,0.98787,-0.1594,0.7486,0.4589,0.699
2518,4064109990647516544,270.746693,-26.060945,-7.0094,-2.5129,0.0045,0.0116,-0.011064566929132269,0.0022425196850397455,0.4968,0.99567,0.1367,0.3853,0.2554,0.3705
2519,4064109990705458688,270.747576,-26.060938,-6.9399,-2.6054,0.0053,0.0116,0.05843543307086829,-0.09025748031496006,0.2197,0.99926,-0.0962,0.163,0.1154,0.1859
2532,4064109986349798016,270.749125,-26.060993,-6.4785,-2.525,0.0067,0.0115,0.5198354330708677,-0.009857480314960032,0.577,0.9935,0.2702,0.3267,0.21,0.3224
2538,4064109986349802880,270.755239,-26.060134,-6.9052,-2.6833,0.0122,0.0124,0.09313543307086825,-0.16815748031496014,0.1194,0.99926,-0.0492,0.1805,0.1256,0.1927
2543,4064109990650614656,270.753811,-26.059215,-7.1345,-2.831,0.0109,0.0133,-0.13616456692913204,-0.3158574803149601,1.3109,0.96606,-0.1744,0.5459,0.3377,0.5053
2555,4064109681467843968,270.731259,-26.054501,-6.1465,-2.331,-0.0093,0.018,0.8518354330708684,0.18414251968503992,-0.0222,0.95662,-0.1418,0.5385,0.351,0.5617
2584,4064110055069256192,270.72968,-26.049236,-6.8691,-2.1545,-0.0108,0.0233,0.1292354330708676,0.3606425196850398,0.6886,0.95901,-0.173,0.4841,0.3041,0.477
2616,4064109990705465088,270.747017,-26.056653,-6.9877,-2.686,0.0048,0.0158,0.010635433070867784,-0.17085748031496006,0.2302,0.99825,-0.0645,0.1951,0.1389,0.231
2625,4064109990650629120,270.745535,-26.053255,-7.6246,-1.8321,0.0035,0.0192,-0.626264566929132,0.6830425196850398,0.0431,0.96327,-0.3597,0.834,0.5306,0.8757
2650,4064110089429011456,270.747025,-26.047285,-6.8476,-2.4293,0.0048,0.0252,0.15073543307086812,0.08584251968503986,0.2994,0.9953,-0.052,0.1795,0.1282,0.201
